,name,cuisine,latitude,longitude,address,rating,review_count,price
1842,UNA at One Rochester,mediterranean,1.305308,103.787689,"['1 Rochester Park', 'Singapore 139212', 'Singapore']",3.5,4,$$$
1843,Medzs,mediterranean,1.3006508458927,103.838994742328,"['Orchard Central', '181 Orchard Road', '#B2-01/03', 'Singapore 238896', 'Singapore']",3.5,14,$$$
1844,Señor Taco,mexican,1.307565,103.829476,"['1 Claymore Drive', '#01-06, Orchard Towers', 'Singapore 229594', 'Singapore']",3.5,7,$
1845,Guzman Y Gomez,mexican,1.27838963071044,103.850666843355,"['12 Marina View', '#02-11, Asia Square Tower 2', 'Singapore 018961', 'Singapore']",3.5,19,$
1846,Stuff'D,mexican,1.31133,103.85661,"['180 Kitchener Rd', '#B1-K1', 'Singapore 208539', 'Singapore']",3.5,6,$
1847,Myra's Beach Club,mexican,1.31173,103.9521866,"['1390 East Coast Pkwy', 'Singapore 468961', 'Singapore']",3.0,5,$
1848,Stuff'd Bedok Mall,mexican,1.32443020605739,103.929826850241,"['311 New Upper Changi Rd', '#B2-22', 'Singapore 467360', 'Singapore']",3.0,4,$
1849,Vatos Urban Tacos,mexican,1.2959732,103.8561986,"['36 Beach Rd', 'Singapore 189766', 'Singapore']",4.0,87,$$
1850,Café Iguana,mexican,1.28911669453631,103.844573666391,"['30 Merchant Rd', '#01-03', 'Singapore 058282', 'Singapore']",4.0,42,$$
1851,Afterwit,mexican,1.30354,103.85992,"['778 North Bridge Rd', 'Singapore 198746', 'Singapore']",4.0,6,$$
1852,Señor Taco,mexican,1.28998,103.84558,"['3D River Valley Rd', '#01-12', 'Singapore 179023', 'Singapore']",3.0,33,$$
1853,Piedra Negra,mexican,1.3001699,103.8595276,"['241 Beach Road', 'Singapore 189753', 'Singapore']",3.5,36,$$
1854,Guzman Y Gomez,mexican,1.3061406873465,103.789376422241,"['1 Vista Exchange Green', '#01-32, The Star Vista', 'Singapore 138617', 'Singapore']",3.5,15,$$
1855,Lower East Side Tacqueria,mexican,1.30445484107728,103.90235334325,"['19 East Coast Rd', 'Singapore 428746', 'Singapore']",3.0,14,$$
1856,Don't Tell Mama,mexican,1.32199585437775,103.820533752441,"['52 Tanjong Pagar Rd', 'Singapore 088473', 'Singapore']",4.0,6,$$
1857,Cha Cha Cha,mexican,1.31178,103.79467,"['32 Lorong Mambong', 'Singapore 277690', 'Singapore']",3.0,22,$$
1858,Baja Fresh Mexican Grill,mexican,1.29870065384118,103.849060785431,"['9 Bras Basah Rd', '#01-03 Rendezvous Hotel Gallery', 'Singapore 189559', 'Singapore']",3.0,22,$$
1859,Viva Mexico,mexican,1.30193,103.8402176,"['23 Cuppage Road', 'Singapore 229453', 'Singapore']",3.0,12,$$
1860,Barrio by Mex Out,mexican,1.300929,103.838693,"['313 Orchard Rd', '#01-14/15', 'Singapore 238895', 'Singapore']",2.5,21,$$
1861,La Salsa,mexican,1.30413,103.810112,"['11 Dempsey Road', 'Singapore 249673', 'Singapore']",3.5,12,$$
1862,Patro's,mexican,1.29902699703992,103.906556665871,"['920 East Coast Parkway', 'Singapore 449875', 'Singapore']",2.0,6,$$
1863,El Patio Mexican Restaurant & Wine Bar,mexican,1.31172,103.7945709,"['34 Lorong Mambong Holland Vlg', '#34 Holland Village', 'Singapore 277691', 'Singapore']",3.5,16,$$
1864,Margarita's Dempsey Hill,mexican,1.30400860149334,103.810230849468,"['11 Dempsey Rd', '#01-19', 'Singapore 249673', 'Singapore']",3.5,26,$$$
1865,Super Loco,mexican,1.29026,103.83919,"['60 Robertson Quay', '#01-13', 'Singapore 238252', 'Singapore']",2.5,47,$$$
1866,Lucha Loco,mexican,1.27897082395083,103.843207121663,"['15 Duxton Hill', 'Singapore 089598', 'Singapore']",3.5,42,$$$
1867,Muchos,mexican,1.29920016801386,103.845052316877,"['68, Orchard Road', '#01-34C, Plaza Singapura', 'Singapore 238839', 'Singapore']",2.0,8,$$$
1868,El Mero Mero,mexican,1.295027,103.85249,"['30 Victoria St', '#01-20', 'Singapore 187996', 'Singapore']",2.5,34,$$$
1869,Sungei Road Laksa,nepalese,1.3067340360828,103.857772350311,"['27 Jalan Berseh', '#01-100, Jin Shui Kopitiam', 'Singapore 200027', 'Singapore']",4.5,70,$
1870,Maxwell Food Centre,nepalese,1.28033870373862,103.844763135292,"['1 Kadayanallur St', 'Singapore 069184', 'Singapore']",4.5,242,$
1871,Swee Choon Tim Sum,nepalese,1.30813116564766,103.856864295044,"['183/185/187/189/191/193 Jalan Besar', 'Singapore 208882', 'Singapore']",4.0,75,$
1872,Two Men Bagel House,nepalese,1.27453122493182,103.844383098185,"['16 Enggor St', '#01-12', 'Singapore 079717', 'Singapore']",4.5,76,$
1873,Tim Ho Wan,nepalese,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31,$
1874,旺角點心 Mongkok Dim Sum,nepalese,1.312036,103.876806,"['214 Geylang Lorong 8', 'Singapore 389274', 'Singapore']",3.5,10,$
1875,Tai Hwa Pork Noodle,nepalese,1.305307,103.862343,"['466 Crawford Lane', '#01-12, Tai Hwa Eating House', 'Singapore 190465', 'Singapore']",4.0,85,$
1876,Usman Restaurant,nepalese,1.3096699,103.85401,"['238 Serangoon Rd', 'Singapore 218085', 'Singapore']",4.0,34,$
1877,Old Airport Road Food Centre,nepalese,1.30817,103.8857,"['Block 51 Old Airport Rd', '# 01-91', 'Singapore 390051', 'Singapore']",4.5,63,$
1878,Satay By The Bay,nepalese,1.28200334039452,103.868970572948,"['18 Marina Gardens Dr', 'Singapore 018952', 'Singapore']",3.5,44,$
1879,Tian Tian Hainanese Chicken Rice,nepalese,1.28035,103.84472,"['1 Kadayanallur St', '#01 -10/11', 'Maxwell Food Center', 'Singapore 069120', 'Singapore']",4.0,379,$
1880,Lau Pa Sat,nepalese,1.2805001,103.8500214,"['18 Raffles Quay', 'Singapore 048582', 'Singapore']",4.0,135,$
1881,Kampong Glam Cafe,nepalese,1.30124302204376,103.859976382299,"['17 Bussorah St', 'Singapore 199438', 'Singapore']",4.0,26,$
1882,Hong Kong Street Family Restaurant,nepalese,1.32034388559559,103.84218251829,"['273 Thomson Road', 'Singapore 307644', 'Singapore']",4.5,12,$
1883,Two Men Bagel House,nepalese,1.32059,103.84322,"['103 Irrawaddy Rd', '#01-04', 'Singapore 329566', 'Singapore']",5.0,21,$
1884,Food Republic,nepalese,1.30379,103.83319,"['435 Orchard Rd', 'Level 4', 'Singapore 238877', 'Singapore']",4.0,26,$
1885,328 Katong Laksa,nepalese,1.3051,103.90318,"['51 East Coast Rd', 'Singapore 428770', 'Singapore']",4.0,86,$
1886,A Noodle Story,nepalese,1.27911431717158,103.846893310547,"['7 Maxwell Rd', '#01-39', 'Singapore 069111', 'Singapore']",4.5,28,$
1887,Treasures by Imperial Treasure Yi Dian Xin,nepalese,1.29383,103.85333,"['252 North Bridge Rd', '#B1-37, Raffles City Shopping Centre', 'Singapore 179103', 'Singapore']",4.5,3,$
1888,Thien Long Vietnamese Restaurant,nepalese,1.30699581862629,103.829159885645,"['400 Orchard Rd', '#04-08, Orchard Towers', 'Singapore 238875', 'Singapore']",4.0,6,$
1889,Xiang Yuan Ji - Shanghai Sheng Jian Bao,nepalese,1.31354514177981,103.859837294634,"['405 Jalan Besar Rd', 'Singapore 209011', 'Singapore']",4.0,5,$
1890,Zhong Guo La Mian Xiao Long Bao,nepalese,1.28218,103.84317,"['Blk 335 Smith St', '#02-135', 'Singapore 051335', 'Singapore']",4.5,29,$
1891,Penang Seafood Restaurant,nepalese,1.3140301,103.8830566,"['76 Geylang Lorong 25A', 'Singapore 388258', 'Singapore']",4.0,12,$
1892,Once Upon A Thyme,nepalese,1.32116365351294,103.844692022847,"['10 Sinaran Drive', 'Square 2 #B1-124', 'Singapore 307506', 'Singapore']",4.5,6,$
1893,Arnold's Fried Chicken,nepalese,1.31504308854862,103.893275922053,"['810 Geylang Rd', '#02-99/101', 'Singapore 409286', 'Singapore']",4.0,24,$
1894,Liao Fan Hawker Chan,nepalese,1.28319,103.84296,"['78 Smith St', 'Singapore 058972', 'Singapore']",4.0,138,$
1895,Song Fa Bak Kut Teh,nepalese,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135,$
1896,Hokkien Prawn Mee Fried Kway Teow,nepalese,1.312515,103.839101,"['500 Clemenceau Avenue North', '#01-035 Newton Food Centre', 'Singapore 229495', 'Singapore']",5.0,2,$
1897,Hong Kong Style Chee Cheong Fun,nepalese,1.316263,103.849928,"['41A Cambridge Rd', '#01-25', 'Singapore 211041', 'Singapore']",5.0,9,$
1898,Song Fa Bak Kut Teh,nepalese,1.28509935709304,103.844663791402,"['133 New Bridge Rd', '#01-04', 'Singapore 059413', 'Singapore']",4.5,39,$
1899,Lao You Xuan Noodle Kitchen,nepalese,1.29525,103.82981,"['413 River Valley Rd', 'Singapore 248311', 'Singapore']",5.0,1,$
1900,Da Lian Traditional Noodles,nepalese,1.30749,103.85808,"['216G Syed Alwi Rd', '#01-03', 'Singapore 207799', 'Singapore']",4.0,19,$
1901,Food Republic,nepalese,1.29305,103.851574,"['13 Stamford Rd', 'Singapore 178905', 'Singapore']",4.0,1,$
1902,Mrs Pho,nepalese,1.30142174258793,103.8617018118,"['349 Beach Rd', 'Singapore 199570', 'Singapore']",4.0,57,$
1903,Golden Mile Market & Food Centre,nepalese,1.30324337063871,103.8638737,"['505 Beach Road', 'Singapore 199583', 'Singapore']",4.0,13,$
1904,Ah Tai Hainanese Chicken Rice,nepalese,1.280415,103.844583,"['1 Kadayanallur St', 'Stall 7', 'Singapore 069184', 'Singapore']",4.5,56,$
1905,Mr and Mrs Mohgan's Super Crispy Roti Prata,nepalese,1.30969568832628,103.902061906746,"['300 Joo Chiat Rd', 'Singapore 427551', 'Singapore']",4.0,31,$
1906,Geylang Lorong 9 Beef Kway Teow,nepalese,1.3123,103.87664,"['237 Geylang Lorong 9', 'Singapore 388756', 'Singapore']",4.0,14,$
1907,Hainanese Delicacy Chicken Rice,nepalese,1.30697898661651,103.833246280225,"['14 Scotts Rd', '#05-116', 'Singapore 228213', 'Singapore']",4.5,39,$
1908,Food Republic,nepalese,1.29791195619858,103.849930517083,"['51 Bras Basah Rd', '#01-03, Manulife Centre', 'Singapore 189554', 'Singapore']",3.0,8,$
1909,Wanton Seng's Noodle Bar,nepalese,1.28014,103.8468704,"['52 Amoy St', 'Singapore 069878', 'Singapore']",4.0,11,$
1910,Changi Village Hawker Centre,nepalese,1.38935077258577,103.988161871364,"['2 Changi Village Rd', 'Singapore 500002', 'Singapore']",4.0,14,$
1911,Ghim Moh Market,nepalese,1.3111178897203,103.78848076426,"['20 Ghim Moh Road', 'Singapore', 'Singapore']",4.5,15,$
1912,ABC Brickworks Market & Food Centre,nepalese,1.28695,103.8081131,"['6 Jalan Bukit Merah', 'Singapore 150006', 'Singapore']",4.5,13,$
1913,Ji Ji Wanton Noodle Specialist,nepalese,1.285775,103.845604,"['531A Upper Cross St', '#02-48/49', 'Singapore 050531', 'Singapore']",4.0,5,$
1914,Wee Nam Kee Chicken Rice,nepalese,1.317058,103.843868,"['101 Thomson Rd', '#01-08', 'Singapore 307591', 'Singapore']",4.0,46,$
1915,Zam Zam Restaurant,nepalese,1.30223,103.85842,"['697-699 North Bridge Rd', 'Singapore 198676', 'Singapore']",4.0,94,$
1916,Jian Bo Shui Kueh,nepalese,1.284768,103.832378,"['30 Seng Poh Rd', '#02-05', 'Singapore 168898', 'Singapore']",4.5,16,$
1917,Zion Riverside Food Centre,nepalese,1.29242820894372,103.831278864582,"['70 Zion Road', 'Singapore 247792', 'Singapore']",4.0,11,$
1918,Curry Village Banana Leaf,nepalese,1.273546,103.8426034,"['8 Lim Teck Kim Road', 'Singapore 088937', 'Singapore']",4.5,2,$
1919,Man Man Japanese Unagi,nepalese,1.27908,103.84139,"['1 Keong Saik Rd', '#01-01', 'Singapore 089109', 'Singapore']",5.0,19,$$
1920,Five Star Hainanese Chicken Rice,nepalese,1.30717,103.90635,"['191 East Coast Rd', 'Singapore 428897', 'Singapore']",4.5,23,$$
1921,Fat Bird,nepalese,1.29780492395512,103.856542737434,"['1 Liang Seah St', '#01-15/16', 'Singapore 189022', 'Singapore']",4.0,9,$$
1922,Club55,nepalese,1.284922,103.861143,"['10 Bayfront Ave', 'Hotel Tower 2, Level 55', 'Singapore 018956', 'Singapore']",4.5,6,$$
1923,Din Tai Fung,nepalese,1.303999,103.83318,"['435 Orchard Rd', 'Level 4', 'Singapore 238877', 'Singapore']",4.5,125,$$
1924,The Seafood Market Place By Song fish,nepalese,1.30678,103.7883377,"['1 Vista Exchange Green Unit', '#01-18, Star Vista', 'Singapore 138617', 'Singapore']",4.0,1,$$
1925,Vatos Urban Tacos,nepalese,1.2959732,103.8561986,"['36 Beach Rd', 'Singapore 189766', 'Singapore']",4.0,87,$$
1926,Food Village @ Takashimaya,nepalese,1.302451,103.834845,"['391 Orchard Rd', 'Singapore 238872', 'Singapore']",4.0,13,$$
1927,Ramen Keisuke Tori King,nepalese,1.275296,103.843668,"['100 Tras St', '#03-15', 'Singapore 079027', 'Singapore']",4.0,30,$$
1928,JB Ah Meng,nepalese,1.3136214779291,103.886015567134,"['534 Geylang Rd', 'Singapore 389490', 'Singapore']",4.5,20,$$
1929,Dragon Phoenix,nepalese,1.2916,103.845001,"['177A River Valley Rd', '#06', 'Singapore 179031', 'Singapore']",4.0,5,$$
1930,Tanglin Market Place,nepalese,1.304923,103.823787,"['163 Tanglin Rd', '#B1-02/03', 'Singapore 247933', 'Singapore']",4.5,4,$$
1931,Lang Nuong Viet Nam,nepalese,1.3119808673277,103.85969512993,"['18 Foch Rd', 'Singapore 209260', 'Singapore']",4.5,5,$$
1932,Founder Bak Kut Teh,nepalese,1.30545617072555,103.860212026586,"['500 Jalan Sultan', '#01-09', 'Singapore 199020', 'Singapore']",4.5,14,$$
1933,Shanghai Ren Jia,nepalese,1.37669,103.8411713,"['151 Ang Mo Kio Avenue 5', '#01-3046', 'Singapore 560151', 'Singapore']",4.0,13,$$
1934,Hamburg Steak Keisuke,nepalese,1.27736,103.84468,"['72 Peck Seah St', 'Singapore 079329', 'Singapore']",4.5,10,$$
1935,Mahota Commune,nepalese,1.30831,103.8623099,"['809 French Rd', 'Level 3, Kitchener Complex', 'Singapore 200809', 'Singapore']",5.0,5,$$
1936,Char Restaurant,nepalese,1.31267,103.85956,"['363 Jalan Besar', 'Singapore 208994', 'Singapore']",4.5,8,$$
1937,Empress,nepalese,1.28721724978963,103.851439990103,"['1 Empress Pl', '#01-03, Asian Civilisations Museum', 'Singapore 179555', 'Singapore']",4.5,10,$$
1938,Brunches Cafe,nepalese,1.314428,103.853973,"['96 Rangoon Rd', 'Singapore 218375', 'Singapore']",4.5,25,$$
1939,Hokkaido Ramen Santouka,nepalese,1.28796305006824,103.846003923218,"['6 Eu Tong Sen St', '#02-76', 'Singapore 059817', 'Singapore']",4.5,58,$$
1940,Fatboy's The Burger Bar,nepalese,1.29888228707499,103.846076347301,"['38 Orchard Road', 'Singapore 238836', 'Singapore']",4.0,9,$$
1941,My Awesome Cafe,nepalese,1.28016,103.8471,"['202 Telok Ayer Street', 'Singapore 068639', 'Singapore']",4.0,38,$$
1942,Streets of London @ British Hainan,nepalese,1.31238129287846,103.898655921221,"['75 Carpmael Road', 'Singapore 429812', 'Singapore']",4.5,5,$$
1943,Ippudo,nepalese,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
1944,Alter Ego,nepalese,1.28923894692078,103.856581543506,"['8 Raffles Ave', '#01-13D', 'Singapore 039802', 'Singapore']",2.5,5,$$
1945,Fatboy's The Burger Bar,nepalese,1.30695505297346,103.833477547556,"['187 Upper Thomson Rd', 'Singapore 228213', 'Singapore']",4.0,19,$$
1946,Tiong Bahru Bakery,nepalese,1.28428,103.83383,"['56 Eng Hoon St', '#01-70', 'Singapore 160056', 'Singapore']",4.0,69,$$
1947,Third & Sixth Bistrobar,nepalese,1.29604,103.85489,"['36 Seah St', 'Singapore 189673', 'Singapore']",4.5,10,$$
1948,Going Om,nepalese,1.301332,103.858521,"['63 Haji Lane', 'Singapore 189256', 'Singapore']",4.5,19,$$
1949,Wing Seong Fatty's,nepalese,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15,$$
1950,Wolf Burgers,nepalese,1.29500977028277,103.858787566423,"['3 Temasek Boulevard', '#01-455', 'Singapore 038983', 'Singapore']",4.5,13,$$
1951,Two Chefs Eating Place,nepalese,1.30721268583436,103.800009302795,"['116 Commonwealth Crescent', '#01-129', 'Singapore 140116', 'Singapore']",3.5,17,$$
1952,Boon Tong Kee,nepalese,1.32008,103.86256,"['34 Whampoa West', '#01-93', 'Singapore 330034', 'Singapore']",4.5,14,$$
1953,Hopheads,nepalese,1.29680320030355,103.844118416309,"['178 Clemenceau Ave', '#B1-00', 'Haw Par Glass Tower', 'Singapore 239926', 'Singapore']",3.5,3,$$
1954,Beach Road Kitchen,nepalese,1.2947,103.85551,"['30 Beach Rd', 'Level 1', 'Singapore 189763', 'Singapore']",4.5,13,$$
1955,Asia Grand Restaurant,nepalese,1.2958962906156,103.853534789024,"['331 North Bridge Rd', '#01-02, #01-05 - 08', 'Singapore 188720', 'Singapore']",4.0,12,$$
1956,YAYOI,nepalese,1.27440552748694,103.843374252319,"['100 Tras St', '#03-12, 100 AM', 'Singapore 569922', 'Singapore']",4.5,8,$$
1957,Keng Eng Kee Seafood,nepalese,1.2860399,103.8034286,"['124 Bukit Merah Lane 1', '01-136', 'Singapore 150124', 'Singapore']",4.0,22,$$
1958,City Hot Pot Shabu Shabu,nepalese,1.2839,103.851453,"['1 Raffles Pl', '#04-28', 'Singapore 048616', 'Singapore']",4.5,3,$$
1959,The RiceTable,nepalese,1.30605829510178,103.830864429474,"['360 Orchard Rd', '#02-09/10', 'Singapore 238869', 'Singapore']",4.5,9,$$
1960,Werner's Oven,nepalese,1.3134171,103.9010664,"['49 Joo Chiat Place', 'Singapore 427773', 'Singapore']",3.5,6,$$
1961,Sawadee Thai Cuisine,nepalese,1.2981813,103.8568767,"['9, Tan Quee Lan Street', '#01-01', 'Singapore 188098', 'Singapore']",4.5,14,$$
1962,Penang Place,nepalese,1.2957108,103.8586488,"['3 Temasek Blvd', '#02-314/315/316, West Wing', 'Singapore 038983', 'Singapore']",4.0,17,$$
1963,Druggists,nepalese,1.31113334330374,103.859873641664,"['119 Tyrwhitt Rd', 'Singapore 207547', 'Singapore']",4.0,16,$$
1964,The Sushi Bar,nepalese,1.30691,103.83354,"['14 Scotts Rd', '#04-28', 'Singapore 228213', 'Singapore']",4.5,40,$$
1965,Chabuton,nepalese,1.293009,103.859495,"['9 Raffles Blvd', '#02-15', 'Singapore 039596', 'Singapore']",5.0,6,$$
1966,Jumbo Seafood,nepalese,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9,$$
1967,The Malayan Council,nepalese,1.30440444168917,103.854287957132,"['22 Dunlop St', 'Singapore 209350', 'Singapore']",5.0,7,$$
1968,Sanpoutei Ramen,nepalese,1.31134388561304,103.795740263256,"['253 Holland Ave', 'Singapore 278983', 'Singapore']",4.0,17,$$
1969,Jumbo Seafood,nepalese,1.28892873710895,103.848373889923,"['20 Upper Circular Road', '#B1-48', 'Singapore 058416', 'Singapore']",4.0,183,$$$
1970,Yardbird Table & Bar,nepalese,1.2837366,103.8591923,"['2 Bayfront Ave', '#B1-07', 'Singapore 018972', 'Singapore']",4.5,22,$$$
1971,Happy Crab,nepalese,1.3022323,103.8610412,"['13 Pahang St', 'Singapore 198613', 'Singapore']",4.5,11,$$$
1972,Coffee Lounge,nepalese,1.308435,103.833928,"['22 Scotts Rd', 'Singapore 228221', 'Singapore']",4.5,4,$$$
1973,The Garden @ Sentosa,nepalese,1.2435890231,103.828353882,"['2 Bukit Manis Road', 'Sentosa', 'Singapore 099891', 'Singapore']",5.0,2,$$$
1974,Bigmama,nepalese,1.28527,103.829277,"['2 Kim Tian Road', 'Singapore 169244', 'Singapore']",4.0,17,$$$
1975,The Wall,nepalese,1.27661,103.84406,"['76 Tanjong Pagar Rd', 'Singapore 088497', 'Singapore']",5.0,1,$$$
1976,San Laksa Steamboat,nepalese,1.30988,103.85699,"['147 Kitchener Road', 'Singapore 208524', 'Singapore']",4.0,8,$$$
1977,Hana Hana,nepalese,1.27633724477686,103.843716462071,"['1 Tras Link', '#01-17, Orchid Hotel', 'Singapore 078867', 'Singapore']",4.0,4,$$$
1978,The Naked Finn,nepalese,1.276325,103.804458,"['39 Malan Rd', 'Singapore 109442', 'Singapore']",4.5,19,$$$
1979,Hai Di Lao,nepalese,1.289833,103.845535,"['3D River Valley Rd', '#02-04', 'Singapore 179023', 'Singapore']",4.0,42,$$$
1980,Cook & Brew,nepalese,1.2780008519013697,103.85082557088023,"['12 Marina View', '33rd Floor', 'Singapore 018961', 'Singapore']",4.0,14,$$$
1981,8 Korean BBQ,nepalese,1.28870697782558,103.846671421056,"['6 Eu Tong Sen Street', '#02-70/90', 'Singapore 059817', 'Singapore']",4.0,23,$$$
1982,Salted & Hung,nepalese,1.29653723289042,103.855194076896,"['12 Purvis St', 'Singapore 188591', 'Singapore']",4.0,13,$$$
1983,Chao Shan Cuisine,nepalese,1.28437,103.84986,"['17 Philip St', '#01-01/02, Grand Building', 'Singapore 048695', 'Singapore']",4.0,3,$$$
1984,Red Eye Smokehouse,nepalese,1.31077,103.86106,"['1 Cavan Rd', 'Singapore 209842', 'Singapore']",4.5,10,$$$
1985,National Kitchen By Violet Oon,nepalese,1.290618,103.851938,"[""1 St Andrew's Rd"", '#02-01', 'Singapore 178957', 'Singapore']",4.5,38,$$$
1986,Decker Barbecue,nepalese,1.28999609077442,103.839326280356,"['60 Robertson Quay', '#01-17', 'Singapore 238252', 'Singapore']",4.0,21,$$$
1987,10 Scotts,nepalese,1.3064382,103.83333,"['10 Scotts Rd', 'Lobby Level', 'Singapore 228211', 'Singapore']",4.0,14,$$$
1988,My Little Spanish Place,nepalese,1.28717,103.84925,"['54 Boat Quay', 'Singapore 049843', 'Singapore']",4.0,4,$$$
1989,Sabio By The Sea,nepalese,1.24777,103.8419724,"['31 Ocean Way', '#01-02', 'Southern Islands 098367', 'Singapore']",3.5,10,$$$
1990,Cin Cin,nepalese,1.27590743347584,103.84465338878,"['100 Peck Seah St', '#01-02', 'Singapore 079333', 'Singapore']",4.0,3,$$$
1991,PS Cafe,nepalese,1.306809,103.829511,"['390 Orchard Rd', '#02-09A', 'Singapore 238871', 'Singapore']",3.5,29,$$$
1992,Zzapi,nepalese,1.31640455334395,103.835520744324,"['271 Bukit Timah Road', '#01-04, Balmoral Plaza', 'Singapore 259708', 'Singapore']",4.0,1,$$$
1993,Hansik Korean Restaurant,nepalese,1.35869011389303,103.884595254456,"['205 Hougang St 21', '#02-00, Heartland Mall', 'Singapore 530205', 'Singapore']",4.0,6,$$$
1994,My Little Tapas Bar,nepalese,1.2812521,103.8455394,"['14 Ann Siang Road', 'Singapore 069694', 'Singapore']",4.5,8,$$$
1995,Antoinette,nepalese,1.30973,103.86219,"['30 Penhas Road', 'Singapore 208188', 'Singapore']",3.5,22,$$$
1996,Dashi Master Marusaya,nepalese,1.29009519725444,103.837111932809,"['86 Robertson Quay', '#01-01', 'Singapore 238245', 'Singapore']",4.0,2,$$$
1997,Kantipur Tandoori,nepalese,1.3100899,103.8564301,"['18 Verdun Road', '#01-01 & 02-01', 'Singapore 207280', 'Singapore']",4.0,1,$$$
1998,Creperie des Arts,nepalese,1.29995,103.8499298,"['44 Prinsep Street', 'Singapore 188673', 'Singapore']",4.0,4,$$$
1999,Blu Kouzina,nepalese,1.30331,103.81041,"['10 Dempsey Rd', '#01-21, Dempsey Hill', 'Singapore 247700', 'Singapore']",4.5,24,$$$
2000,Himonoya,nepalese,1.29198324240247,103.841383852211,"['11 Unity St', '#02-14, Robertson walk', 'Singapore', 'Singapore']",4.0,1,$$$
2001,Shabestan,nepalese,1.29090920334824,103.840452549989,"['80 Mohammed Sultan Rd', '#01-13', 'The Pier at Robertson Quay', 'Singapore 239013', 'Singapore']",4.5,21,$$$
2002,Wah Lok Cantonese Restaurant,nepalese,1.29607890349375,103.85253583566,"['76 Bras Basah Rd', 'Level 2', 'Singapore 189558', 'Singapore']",4.0,17,$$$
2003,Seoul Yummy,nepalese,1.3042479122965,103.831890966826,"['ION Orchard', '2 Orchard Turn, #B2-22', 'Singapore 238801', 'Singapore']",4.0,2,$$$
2004,Fine Palate Cafe,nepalese,1.29826,103.851181,"['51 Waterloo Street, #01-04/05', 'Singapore 187969', 'Singapore']",4.5,2,$$$
2005,Nagae,nepalese,1.29041,103.8350296,"['392 Havelock Road', 'Singapore 169663', 'Singapore']",4.0,7,$$$
2006,The Peranakan,nepalese,1.30716619313371,103.828600743738,"['442 Orchard Rd', '#02-01, Orchard Hotel, Claymore Connect', 'Singapore 238879', 'Singapore']",3.0,13,$$$
2007,Maharajah,nepalese,1.28657,103.84948,"['41 Boat Quay', 'Singapore 049830', 'Singapore']",4.5,9,$$$
2008,Coq & Balls,nepalese,1.2852519,103.8292453,"['6 Kim Tian Rd', 'Kai Fook Mansion', 'Singapore 169246', 'Singapore']",4.0,13,$$$
2009,Fish Mart Sakuraya,nepalese,1.28925265068146,103.805550729182,"['370A Alexandra Road', 'Singapore 159954', 'Singapore']",4.5,4,$$$
2010,Hai Di Lao,nepalese,1.30037314764884,103.838078230619,"['313 Orchard Road', 'Level 4, 313@somerset', 'Singapore 238895', 'Singapore']",4.5,15,$$$
2011,Firebake,nepalese,1.30788508306374,103.907464961928,"['237 East Coast Rd', 'Level 1', 'Singapore 428930', 'Singapore']",3.0,4,$$$
2012,Bincho at Hua Bee,nepalese,1.283741,103.8304062,"['78 Moh Guan Terrace', '#01-19', 'Singapore 162078', 'Singapore']",4.0,15,$$$
2013,Big Street,nepalese,1.30619,103.85597,"['104/106 Jalan Besar', 'Singapore 208828', 'Singapore']",4.0,3,$$$
2014,Shang Palace,nepalese,1.311153,103.826574,"['22 Orange Grove Rd', 'Singapore 258350', 'Singapore']",4.5,7,$$$
2015,SushiAirways Sushibar,nepalese,1.30117,103.8597336,"['20A Baghdad Street', 'Singapore 199659', 'Singapore']",3.5,7,$$$
2016,Paddy Hills,nepalese,1.28082,103.78702,"['38 South Buona Vista Rd', 'Singapore 118164', 'Singapore']",4.0,15,$$$
2017,Sushi Jin,nepalese,1.31212,103.8541565,"['1 Farrer Park Station Road', '#01-11/12, Owen Link', 'Singapore 217562', 'Singapore']",4.0,8,$$$
2018,Employees Only,nepalese,1.28214,103.84752,"['112 Amoy St', 'Singapore 069932', 'Singapore']",4.5,18,$$$
2019,Sungei Road Laksa,peranakan,1.3067340360828,103.857772350311,"['27 Jalan Berseh', '#01-100, Jin Shui Kopitiam', 'Singapore 200027', 'Singapore']",4.5,70,$
2020,Maxwell Food Centre,peranakan,1.28033870373862,103.844763135292,"['1 Kadayanallur St', 'Singapore 069184', 'Singapore']",4.5,242,$
2021,Swee Choon Tim Sum,peranakan,1.30813116564766,103.856864295044,"['183/185/187/189/191/193 Jalan Besar', 'Singapore 208882', 'Singapore']",4.0,75,$
2022,Two Men Bagel House,peranakan,1.27453122493182,103.844383098185,"['16 Enggor St', '#01-12', 'Singapore 079717', 'Singapore']",4.5,76,$
2023,Tim Ho Wan,peranakan,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31,$
